LIMIT_BAL,Total-Hist,Total-Bill,Total-Paid,Adjusted,DEFAULT NEXT MONTH
140000,-8,-0.7031275000343501,-0.4743872276529719,0.6554216526432355,0
310000,0,1.0606714216455246,0.32758014460422863,-1.0537001991571977,0
450000,-7,-0.6836443119528063,-0.34827477172576693,0.6561816503088667,0
360000,-6,-0.6801929290742637,-0.34404965098879764,0.6532820939976001,0
550000,0,5.053460349521022,0.9921406720381234,-5.115480186975406,0
180000,-9,-0.7109892759958547,-0.4545439563318747,0.6669620519789602,0
140000,-1,-0.012835116465319825,0.9062408438254203,0.16520388300805022,0
50000,0,-0.4568752836154644,-0.35406170752114907,0.41820325083602683,0
200000,-12,-0.7052088683351506,-0.4719376440350403,0.6580072968752196,0
60000,0,-0.0022833695732869465,-0.36145977885047276,-0.058155575860312766,0
140000,-4,-0.7957141390555285,1.1774212584414085,1.0288558679411695,0
70000,0,0.3613764615146776,-0.24580326373537867,-0.4188653374883866,0
20000,12,-0.5574712386295966,-0.4365091024468345,0.5095323906040968,0
100000,0,0.21240581868915578,-0.30508647532102606,-0.2730972344973919,0
360000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
100000,-7,-0.7061151856711954,-0.4966800825920007,0.654810350173054,0
160000,3,-0.25371266030998646,-0.3740365001103231,0.20252086983643036,0
160000,0,1.8732718566424806,0.13067636613465047,-1.9359748805130101,0
130000,-4,-0.7030063064370883,-0.463766885255765,0.657073821481564,1
100000,0,0.01789799901422163,-0.34817613077470927,-0.07702334399402444,0
90000,8,-0.41733718983051127,-0.4134928805333829,0.3669254373237707,1
80000,2,-0.47801566240739246,-0.27644771919728844,0.4532980705768551,0
220000,25,2.662434503786372,-0.2531684547476832,-2.8250647583269273,1
260000,-12,-0.661621327615602,-0.2758887538079618,0.6452883504348206,1
30000,18,-0.26574771144676707,-0.38390059521608805,0.21344721308724296,1
100000,3,-0.6713299886136398,-0.3300755162556306,0.6463595065650036,1
80000,0,0.08623274536594616,-0.30834162670592846,-0.1417718407681191,0
20000,-5,-0.6584781980170514,-0.35580436432316753,0.6286179668560858,0
140000,0,-0.26301558622153903,-0.12579010661523837,0.2538234658812614,0
30000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,1
90000,0,-0.34514796015717775,-0.3872543875520481,0.2958711628167222,0
150000,0,0.2125665319376986,-0.24294267615470683,-0.26285654131448566,0
250000,0,1.028281115455599,-0.1764422349833414,-1.1042675800689725,0
20000,5,-0.38944948924320344,-0.4669233956896098,0.3288291775266456,1
50000,-4,-0.5075342072708972,0.14054046124041544,0.5539922540435173,0
100000,3,-0.6842476452956965,-0.4521272530309623,0.6394176438292933,1
500000,-6,-0.4266506543157388,1.3978180234212167,0.680041721949061,0
50000,1,-0.23398708503391902,-0.03474450878902782,0.23873365715786093,0
40000,-2,0.08023102765806829,1.4002182865636197,0.1506730580749509,0
80000,4,0.5138511800871167,-0.20799089916327967,-0.5718919689091045,0
100000,0,0.1852452796854187,-0.2926741556462718,-0.24263124111861406,0
180000,-5,-0.5904517049453188,-0.01322434129995061,0.6148994582684981,0
90000,0,0.3512146418486175,-0.21453408225010376,-0.40300727025516336,0
10000,-12,-0.6872853891574977,-0.16894552270296004,0.6900235753472959,0
200000,-4,-0.7086154622755747,-0.5048837216882952,0.6560494768018004,0
80000,12,-0.5576214133044645,-0.4241789835646283,0.5117545576916487,1
90000,12,0.3151858930974191,-0.25731137469210447,-0.37251649434381057,1
80000,-8,-0.6295787943569494,-0.5203539108458366,0.5708526370386597,1
90000,6,0.8839975032720064,1.2164830750602376,-0.7201631076901669,1
80000,-5,-0.6676493917576672,-0.32142799287957663,0.6439611081346968,0
140000,-5,-0.7030774418093941,-0.4738611425806644,0.6554574496347326,1
480000,0,4.802096924869791,1.0385841198277668,-4.844987104764261,0
230000,9,3.302518487724573,0.2124825948784612,-3.4160593198706914,0
70000,3,-0.6651701923006378,-0.43770923401803585,0.6218936396840888,1
200000,0,1.178392558881433,-0.04577585514897496,-1.239271803078257,0
180000,0,0.37264746606002513,-0.1471623126777291,-0.41412361292238375,0
190000,0,2.0971875661573325,0.16965598196093168,-2.163473022321386,0
20000,7,-0.40227756804902315,-0.441983675230534,0.34641376119592215,0
10000,2,-0.5622557510780191,-0.43955053177111203,0.5140235362296198,1
80000,0,0.5627159115743912,-0.1980939237404955,-0.62130558524878,0
60000,12,0.1922771429700219,-0.263542194767246,-0.2451012335319152,0
500000,-4,-0.40875615621569206,1.2430174908947453,0.6354111343963467,0
50000,3,-0.6940643266739024,-0.4492666654502905,0.6501567412784287,1
360000,-5,-0.7079278203432849,-0.49799529527276937,0.6564845479292268,0
10000,6,-0.562484965055449,-0.44902006307264636,0.512677018626382,0
300000,-6,-0.7048953457683211,-0.48571449686609197,0.6553720875780856,1
70000,-3,-0.6393454175101992,-0.42314325357852295,0.597342410746527,0
250000,-8,-0.4709627219754394,0.18933485169693276,0.523942056489052,0
10000,8,-0.6182998858813457,-0.4355555732532772,0.5732675571573499,1
140000,0,-0.3015762272981416,-0.09272894785241616,0.29966289030068616,0
100000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
110000,-3,-0.7081227839562713,-0.5061660540520446,0.6553197688982053,0
210000,-6,-0.7063891885867437,-0.472578810216915,0.6591335253000136,0
210000,-12,-0.671069158915185,-0.509174603059303,0.6160890198320946,0
70000,13,0.10027802943122138,-0.30423158707852643,-0.1557629572140311,1
20000,0,-0.4504810040381951,-0.4198716620351109,0.4004975081186062,0
220000,-12,-0.6513725647167237,-0.17992754858737836,0.6506496383151966,0
20000,4,-0.415998790973794,-0.38894772387853777,0.36963774783336,1
80000,6,0.25161721669018583,-0.23265113692769204,-0.3019468560293384,0
500000,0,6.454827183946063,1.2784295923244415,-6.532176415235883,1
210000,0,1.6844654053256887,0.03665509961820085,-1.7543905107217836,0
80000,2,0.35879714560773623,-0.27286376464219386,-0.4207019985136618,1
50000,6,-0.28259362146615735,-0.3908054617901235,0.22989730748753393,0
240000,-1,-0.6402201191252193,-0.10551939117289139,0.6514564474312471,0
150000,-7,-0.6396299589994227,-0.05077366333589588,0.6600091747843277,0
210000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
360000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,1
230000,0,0.35762209464298056,-0.2560126021698454,-0.4166514312450264,0
500000,-4,-0.6801823905005887,-0.0985980844403463,0.6943825474657526,0
150000,-1,0.030001550879889306,-0.3171042311915497,-0.08446911822542497,0
30000,8,-0.25505105916670373,-0.4123091891206911,0.19750929102683384,1
470000,0,0.46222534229700835,-0.2639696388884958,-0.52731094642154,0
200000,6,-0.24121391193150857,-0.3822565793651272,0.18808091418943912,0
470000,0,2.4751982999471456,2.0652884589113123,-2.241047856510371,0
310000,-1,0.05174789765812635,1.3306764160679767,0.1687945966166842,0
210000,0,1.959867316529456,0.13332323165469742,-2.0260373575050283,0
500000,-6,0.11419158132555987,7.1102305802792705,1.0715671860266922,0
80000,4,0.502503770882626,-0.21555337207769945,-0.5612988130406882,0
20000,-2,-0.5486794335412786,-0.26567941537349504,0.528956388913379,1
150000,0,0.07841048905572254,1.1256840796116712,0.10659319346834602,0
390000,0,3.2223014995543546,0.8847864369703814,-3.2196136913787,0
10000,0,-0.5773180075029258,-0.3641724050045581,0.5423912751837204,0
390000,-12,-0.5646954308837674,0.36613231630925996,0.6515197805700497,0
210000,-1,-0.5162891273513529,0.7113427646940143,0.658748019237737,1
350000,-12,-0.6943910224578255,-0.4198059014010725,0.6554326671021578,1
150000,-4,-0.6869270776525498,-0.3997324678608408,0.6509938401565151,0
210000,0,0.15120568671536508,-0.33173597226510104,-0.2135971273997209,0
100000,0,-0.44036660795367216,-0.33951216724014577,0.40338604997095057,0
210000,0,0.47720592477593443,-0.24415924788441784,-0.5396498940291236,1
290000,-6,-0.49379190719877647,0.3742701947715161,0.5787775402331755,0
330000,-4,-0.6435028848249628,-0.080102906117037,0.6591445397589358,1
50000,0,-0.1548503006653818,-0.4038918279637717,0.09419366633669049,0
80000,0,-0.049999396529992926,-0.3654711775268172,-0.008956741469620026,0
340000,0,-0.03610955642642306,-0.3230720087305375,-0.016372225938984526,0
120000,0,0.09220021270938049,-0.0741186884195396,-0.10877802906669858,0
30000,-6,-0.6545262328889492,-0.16955380856781554,0.6556832460426375,0
260000,0,-0.1199807950184267,0.22395782551816776,0.16291012193750412,0
50000,-1,-0.27496632876892013,0.02388109645623523,0.2913827708059297,0
420000,3,0.256393825208352,-0.008933459928942854,-0.2694679702825303,1
130000,-3,-0.11298318209826708,-0.11960860701562566,0.09805148057418758,0
270000,0,0.13143532250117915,-0.023203517515282823,-0.14125691481350672,0
50000,2,-0.5781979784047833,-0.45631949345091244,0.5278769719390044,0
20000,0,-0.48892308616095453,-0.3524176916701882,0.45197358189146175,1
140000,0,1.460009593909996,0.13889644538945461,-1.5026743273582424,0
100000,0,0.2901409727589261,-0.3252914301293346,-0.35772682962603974,0
50000,13,-0.21700153891333576,-0.3983514945460337,0.16007940599450127,0
500000,-3,-0.5511033054865146,-0.1256585853471615,0.5549422511255562,0
80000,0,0.14765945667374805,-0.34273443830802897,-0.2117329302271402,0
220000,-6,-0.5078345566206329,-0.10040650187640321,0.513949188631895,1
30000,4,-0.27744552822594953,-0.3910027436922388,0.22448370092727746,0
240000,0,2.0187753087289475,0.14256260073709726,-2.0860578977867728,0
220000,-12,-0.40750733523521177,1.3842877729678091,0.657767732393662,0
320000,-4,-0.4040296059224818,0.3527829075994581,0.48136291191059555,0
230000,2,-0.566924339216017,0.3416529202884533,0.6497492062983076,0
20000,-3,-0.7048242103960153,-0.4882956017521005,0.6548654224676649,0
280000,0,0.41885384233779605,-0.2474472795863395,-0.4792135579230663,0
110000,0,1.0066506929877863,-0.039988919353592854,-1.0588054008676329,0
180000,0,0.8626595262236733,0.014773248641912255,-0.8991398043315648,0
100000,0,0.6285714584690862,-0.09800623873400041,-0.6733709325739727,0
80000,-2,-0.3968791836840356,0.433405444930577,0.48739332817049463,0
260000,-6,-0.6686004980318305,-0.19357288015035323,0.6663700248118926,0
110000,10,1.0628239253186311,-0.1783986138459848,-1.1406979029541164,0
150000,0,1.094168278071319,0.06843392601727362,-1.1321148858389998,0
180000,-5,-0.6315284304868132,-0.32693544598029545,0.6052865892441567,0
230000,0,-0.029101404932588486,0.33162442359759225,0.08596035829235336,0
500000,0,0.34223314243415054,-0.21037472214717287,-0.3929235331118983,0
300000,-1,-0.6196119383038756,-0.1292425399022561,0.6259442069527242,0
180000,-5,-0.296127784708198,0.9172228697098386,0.4631284751649098,0
30000,16,-0.6943910224578255,-0.5203539108458366,0.638591559410129,1
110000,8,-0.5961109190087612,-0.20245056574554168,0.5891201171611121,0
100000,0,-0.3137008563111591,-0.043589314067197064,0.3205655797202725,0
390000,0,4.166310044347546,1.4634471361915729,-4.109328639736452,0
180000,-2,-0.38599283707782334,-0.4539521106255288,0.3273890370225693,0
300000,2,-0.6579117496820234,-0.3400218121539436,0.6306694098303438,0
260000,-6,-0.6479554322026246,-0.12973574465754434,0.6554849857820382,0
360000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
80000,-2,-0.6745679653752649,-0.11124056633423506,0.6863970647471647,0
100000,-10,-0.6427309343032735,-0.5203539108458366,0.584598681773553,1
20000,10,-0.4441921101976751,-0.42156499836160055,0.39364100743954283,1
210000,-4,-0.5591257946965621,-0.24639510944172455,0.5431044613989323,0
10000,2,-0.5718432184787949,-0.4578319880337964,0.5209819206537134,0
150000,-4,-0.5479074830195892,-0.10165595392313344,0.5556223939640014,0
360000,-6,-0.7048242103960153,-0.4754722781146061,0.657013241957492,0
80000,-2,-0.5400983999264594,-0.4639806073163899,0.48677376485612145,0
130000,-3,-0.5597449358999648,-0.08044814944573879,0.5715465479507578,0
30000,0,-0.6483032051338976,-0.48418556212469843,0.5964805293358656,0
430000,2,2.8440931675081362,0.19058430374366297,-2.940600925191241,1
20000,1,-0.4711603202318445,-0.10979383238538953,0.47404655757153075,0
50000,-4,-0.35319416115799385,-0.21953189043702467,0.3323730796848603,0
140000,0,0.7026049385355341,-0.1915507406536714,-0.7664155743191737,0
200000,-6,-0.5199802627810004,0.8783090145175958,0.6905715446786748,0
80000,10,0.3216881930548566,-0.28397731179468905,-0.38377877859174997,0
50000,0,-0.5105508739853485,-0.45092712145976094,0.4580783457490856,1
280000,3,3.194121353547567,0.03806895325002716,-3.331980447688153,0
710000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
180000,-4,-0.41142241535545165,1.3489414321721513,0.6559393322125785,0
500000,-12,-0.36109282212736077,1.6053421442880018,0.6462824053525483,0
360000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,1
50000,1,-0.3317639715900049,-0.3312920879853416,0.29125610452832457,0
80000,2,0.48113417811326803,0.018340763038497247,-0.4997885671897174,1
50000,2,-0.06004792652904746,-0.3230720087305375,0.00864711750277034,0
50000,0,-0.5618526506349526,-0.40339862320848346,0.51965743196832,0
150000,-3,-0.6951682422663522,-0.4268422892431848,0.6550664363429949,0
360000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,1
50000,0,-0.15894453653809568,-0.39029581687632564,0.10075002301012416,0
50000,-6,-0.24163545487850616,-0.06578352805516821,0.24152857610936668,0
200000,-12,-0.6648118807956899,-0.3739378591592654,0.6322004196205282,0
80000,-6,-0.6010824911399137,0.16723927866001925,0.6562367226034777,0
140000,-6,-0.7048242103960153,-0.4754722781146061,0.657013241957492,0
20000,-2,-0.5377957215784851,-0.4134928805333829,0.4928234564191344,1
80000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
110000,0,0.6132483723457246,-0.07646963108641358,-0.653748674004091,0
140000,0,1.0834004904189498,-0.008390934698125782,-1.1337285040711007,0
300000,0,0.10344750546395935,1.1417296743170489,0.08311312066096722,0
50000,-4,-0.49253518228804,-0.47908911298671986,0.4345321861881737,1
180000,0,0.5622943686273936,1.066351547550495,-0.40907899073602066,0
290000,0,2.6353846198062216,0.38923073901525956,-2.689195900292251,0
60000,-4,-0.7062100328342698,-0.4795494374249889,0.6577787468525842,0
100000,5,-0.46712668115776157,-0.355952325749754,0.4286009000585743,0
30000,-6,-0.5508925340130159,-0.4891176096775809,0.4938450474841675,0
220000,11,1.7141446634377362,-0.08633372619217854,-1.8060097724606277,0
230000,-12,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
30000,-8,-0.6992835552864161,-0.43267854551409574,0.6583900493227658,0
20000,-4,-0.600613524611379,-0.11620549420413676,0.6082715076120702,0
50000,0,-0.7003189701499788,-0.47941791615691204,0.6516436932329244,0
80000,-8,-0.7092767577736772,-0.5096678078145912,0.6559393322125785,1
90000,2,-0.43413567626836436,-0.40198476957665713,0.38641001515712503,0
80000,-2,-0.49083847192637475,0.1699025843385758,0.5414605534047954,0
50000,2,-0.060819877050736756,-0.30991988192285086,0.011656818403258792,1
50000,-12,-0.6964460443244386,-0.5203539108458366,0.6407393788999561,0
20000,-2,-0.5901408170219081,0.008164304921049735,0.6181569844947358,0
250000,-6,-0.6992414009917163,-0.4504339167044727,0.6553720875780856,0
120000,-6,-0.692657427088298,-0.3943565360281989,0.657883384212345,0
110000,5,1.0420945509000257,-0.18333066139886728,-1.1198585466733326,1
160000,-10,-0.7107258116539813,-0.5203539108458366,0.6556639707395238,0
80000,1,0.140993808824349,0.28207378584963294,-0.10011515712439605,0
410000,-12,-0.28966500440204157,-0.2693455707211377,0.25763171505360866,0
100000,-5,-0.22401232505058907,1.576292384201524,0.4981461936932828,0
750000,-7,0.5504305693128307,8.1997034445525,0.7981084607507475,0
30000,0,-0.31381678062158347,-0.3454141841450951,0.2701331259302944,0
80000,3,-0.04114435999962526,0.4902883933738216,0.12512226699020035,0
430000,-5,-0.056833661558191,1.478128197740653,0.3069764910250204,0
480000,0,4.321163845927103,0.949725063083334,-4.357220052239263,0
360000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,1
150000,-5,-0.5028234648381994,0.09319280473274366,0.5411383804813213,0
130000,0,0.4096457635893179,-0.2892710428347829,-0.4765948703143156,0
40000,10,-0.09162939718942152,-0.3609172536196557,0.03531587616812318,0
280000,-1,-0.5486188367426477,-0.2715485519614252,0.527910015315771,1
40000,10,-0.18095171301478746,-0.40198476957665713,0.12179314678096839,0
120000,-5,0.35962969292805647,1.799845659615177,-0.0744074100000043,0
290000,-8,-0.6759089988754009,-0.3088019511441975,0.6547084664280237,0
250000,-7,-0.6855228127103642,-0.3938633312729106,0.6505092039639387,0
200000,-6,-0.666052797845914,0.23053388892201107,0.7347422785713877,0
80000,-1,-0.019629861842236876,0.3213822048461063,0.07434561135890388,0
130000,0,-0.36356938694097146,-0.33204833527678357,0.32437107527788916,0
290000,-1,-0.6391899735484939,-0.3970527220237747,0.6015499340548036,1
180000,-8,-0.6994310953178652,-0.45950888420177644,0.6540503525074228,0
360000,-8,-0.6716883001185877,-0.2588567495920076,0.65866265718109,0
140000,-3,-0.6439692167100789,-0.2570483321559507,0.6299947742213596,0
350000,-6,-0.21699363498307955,1.7207191767084327,0.5150010694589642,0
260000,-12,-0.6856176598734386,-0.34973794583312207,0.657999036031028,0
40000,0,-0.3720766505400661,-0.3806125635141664,0.3251283193287897,0
180000,-9,-0.7141508480983365,-0.5203539108458366,0.6592436698892356,1
80000,-1,-0.5581351687711178,-0.31725219261813614,0.5302010227715865,1
500000,-6,-0.6474100610149465,-0.15853890236637802,0.6500906545248956,0
80000,-12,-0.57680952132311,-0.44078354365933264,0.5290279828963733,0
30000,0,-0.32089606748772387,-0.31485192947573337,0.28265105849536354,0
220000,-9,-0.7109892759958547,-0.4640956884259571,0.6653622018205121,0
70000,-1,-0.2150202870624472,-0.21394223654375785,0.18889598414968117,0
510000,-6,-0.6015567269552861,0.11154002162946647,0.6474031265478811,0
20000,0,-0.4227777284901986,-0.29696503701727955,0.39212927295247224,0
100000,12,0.07604194462227995,-0.3477322464949499,-0.13771851988475312,1
340000,0,4.184014848121444,0.8030788491776284,-4.238440127222364,0
180000,-12,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
290000,-4,-0.6857230456101879,-0.3625612694706165,0.6559613611304228,0
80000,0,0.1713528049384301,0.48376165044550706,-0.09806371415013813,0
280000,-6,-0.1758747551468855,1.4941409121290117,0.4340750861429028,0
180000,-9,-0.673116276851542,-0.02844792807984786,0.6987470268136704,0
140000,-4,-0.7070373108677526,-0.11691242102004991,0.7193826156043935,0
500000,-6,0.9286731517234924,10.954515045373517,0.8641979678986188,0
230000,0,1.7828456252246647,0.07602927924871263,-1.8506183310954978,0
250000,10,-0.681987121242422,-0.3296480721343808,0.6575694721330626,1
10000,2,-0.5894083861514998,-0.4488392213290407,0.5408464973198833,0
230000,0,2.294464396065357,0.1822491433792916,-2.3675489172317246,0
70000,0,0.2369738685688578,-0.11484096104783927,-0.2669098621978516,0
140000,-12,-0.6416059415634737,0.21501437928894085,0.7065920751810003,0
430000,-9,-0.6788492609307089,0.1418392337626745,0.7332608338463531,0
120000,-1,-0.6980479075230294,-0.4513710057395203,0.6539677440655064,1
20000,0,-0.49083847192637475,-0.33951216724014577,0.45613704736404964,0
30000,2,-0.23572331504686525,-0.3493762623459107,0.1878496105520731,0
80000,27,0.3704053845106818,-0.4874735938266201,-0.4687801117090217,1
400000,0,4.844796590757226,0.8344137912969417,-4.923812080040914,0
200000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
30000,-5,-0.47292026203555937,0.04403673078901496,0.5016515452452698,0
50000,3,-0.07602440422025529,-0.40864303377304845,0.01101247255631067,0
250000,-6,-0.6868770194275938,-0.07367480413978018,0.7055539624275838,1
120000,-1,0.004348027911668548,0.49893591674987553,0.07902400278610414,1
80000,-2,-0.5199855320678378,0.19688088445284294,0.5764424749416712,0
430000,-11,-0.4962948184465745,0.7987386473310918,0.6524890529552024,0
120000,0,0.13716830658034607,-0.3240748583996236,-0.1976426836509285,0
20000,0,-0.38842988224015307,-0.34533198335254706,0.34812926317305326,0
20000,0,0.9849754815818551,-0.20322325319549328,-1.0634920531390246,0
80000,-12,-0.7105940794830445,-0.013881947640334942,0.7403568990069741,0
20000,-3,-0.6453998280864519,-0.000220175918850477,0.6745069563406605,0
140000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
10000,-1,-0.5717404673854642,-0.33119344703428394,0.5420856239486297,0
220000,-9,-0.43982123676599405,-0.3682331241564314,0.39800548678746067,0
60000,-1,-0.3690547145387773,1.498990758889346,0.6367906953763509,0
80000,1,-0.482173129722156,-0.4292754327026068,0.43204567208648925,0
30000,-2,-0.5324368568647785,-0.09166033754929162,0.5411273660223992,1
140000,5,1.4351596371844892,-0.1093499481056301,-1.5182818156509856,0
20000,0,-0.586436508375167,-0.3723924842593623,0.5505447284008718,0
100000,0,0.2773629521780623,-0.29495933767910737,-0.33929137900502404,0
220000,0,1.5449162473655624,0.14335172834555845,-1.5906688396876192,0
80000,0,-0.3993452099239713,-0.4371831489457284,0.3441530435021426,0
80000,0,0.23357781320210863,-0.30945955748458187,-0.29595774399039754,0
130000,4,-0.08729540876560277,-0.355952325749754,0.031617771584997845,1
300000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
60000,0,-0.1109255255882352,-0.355952325749754,0.05631494210327865,0
360000,-5,-0.7026927838702588,-0.4943291399251267,0.6516271715445411,0
10000,-6,-0.7107995816697058,-0.4974527700419523,0.6595768572716317,1
50000,2,-0.19665945707728436,-0.13729821757196414,0.18254339496630803,1
50000,0,-0.2635873038434045,-0.3710443912615744,0.21334257572748216,0
200000,-9,-0.7109892759958547,-0.059585588297045904,0.7331148922656341,0
30000,5,-0.4375027505575074,-0.3970527220237747,0.390755219201929,1
220000,0,-0.6294865818372937,-0.3059578037220353,0.6066661502241609,0
200000,-12,-0.5995122436623478,0.10405974950759471,0.6440134268145771,0
80000,10,0.3427205514666165,-0.43124825172375986,-0.4304277657419557,1
200000,-12,-0.5925172653856069,0.01689402908965172,0.6221029144036104,0
240000,-3,-0.7049770197143019,-0.48722699144897597,0.6552041170795223,1
500000,-4,-0.4561296795279625,0.12150275768628908,0.4970777911778303,0
230000,-6,-0.4092172188139706,0.4855536277230544,0.5090229718789455,0
20000,0,-0.5716219084316212,-0.47665596952729783,0.5175977281498705,0
50000,0,-0.29755312679773355,-0.32193763779337453,0.2570672240338464,0
100000,0,-0.5895295797487616,-0.41452861051948825,0.5467199575401412,0
230000,-12,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,0
60000,2,-0.08354104189390568,-0.2572127337410468,0.04423208066563609,0
120000,-2,-0.6763200032487234,-0.3705018660307573,0.6448037142422443,1
130000,-1,-0.5183467838613848,-0.15867042363445488,0.5151773008017192,0
50000,4,-0.23651107342906696,-0.12853561308634295,0.2256622480319518,1
400000,-6,-0.5475491715146413,0.2124825948784612,0.6078639726319491,0
240000,-3,-0.6828302071364172,-0.46075833624850665,0.6364905513707213,1
70000,0,-0.48326650674093097,-0.33956148771567457,0.4482148977842644,0
20000,0,-0.49029046609527793,-0.4048946776328578,0.4446131697167082,0
50000,8,-0.24937340259933025,-0.40856083298050044,0.19220307544106877,1
240000,2,0.3473706971006834,-0.1652464870382982,-0.39073440940111304,0
380000,0,2.0562399381433565,-0.007108602334376338,-2.1502832077620635,0
50000,0,-0.5975362610982967,-0.44367701155702366,0.5502060337890143,0
50000,0,-0.45063117871306296,-0.31656170596073263,0.4179581791250081,0
430000,4,-0.24003886096675286,0.12081227102888553,0.27111341277436934,0
60000,2,-0.4384960111263705,-0.2082539416994334,0.4234158435209533,0
30000,0,-0.6429258979162599,-0.42508319228265673,0.6007596466271365,0
170000,0,1.6412203682505755,0.020099859999025332,-1.711965568568238,0
70000,8,-0.005155130899707879,-0.30334381851900755,-0.045420107731530435,0
130000,-6,-0.6760644428371062,-0.2661561799702737,0.6620138063081663,0
50000,3,-0.2484907970540541,-0.435226770083085,0.18681425141338726,1
20000,-5,-0.6852619830119094,-0.35981576299951196,0.6559393322125785,1
50000,-6,-0.6995443849848707,-0.4599198881645166,0.6540999175725727,1
20000,4,-0.4807714994233891,-0.4184249280862654,0.43239813477199934,0
110000,-5,-0.6869086351486187,-0.3594869598293198,0.6577154137137816,0
90000,0,0.06896792704297701,-0.31401348139174334,-0.12467740052088001,0
180000,0,0.3665509011890728,-0.2175919517328909,-0.4195482339415624,0
50000,2,0.009701623338537663,-0.3539466264115818,-0.06942336733771326,0
200000,-5,-0.696641007937425,-0.43032760284722177,0.6560219406544949,0
20000,12,-0.5409204086731045,-0.3992885835810814,0.4984683666167568,1
50000,0,0.07650827650739601,-0.15485630686022578,-0.1059005016732764,0
170000,2,1.215190623510902,0.10437211251927728,-1.2525827766857236,1
380000,0,4.186198967515575,1.6168666954032371,-4.1044189446718855,0
30000,5,-0.6520681105792696,-0.4299330390429912,0.6095023733966249,1
30000,0,-0.36868322981673574,-0.4137559230695366,0.31603037625906066,0
160000,-6,-0.6548871790373159,-0.22334600721125378,0.6470506638623711,0
60000,4,-0.26571082643890476,-0.3454635046206239,0.21984661372103542,1
450000,1,0.3727396785796808,1.9054736780394101,-0.07041742225544093,0
80000,-12,-0.7105282133975761,-0.4942798194495979,0.659824682597381,1
90000,5,-0.3379290371898444,0.1625045130092521,0.38040713504453144,0
30000,-9,-0.7109892759958547,-0.5203539108458366,0.6559393322125785,1
50000,2,-0.05388286092920802,-0.3378023907551465,-0.0002635797652814697,1
30000,12,-0.2640114814338208,-0.3935016477856993,0.2100244699771724,0
50000,3,-0.33456459754412005,-0.4069168171295396,0.2815165692263779,1
320000,-5,-0.5037403207479191,1.2883265677472258,0.7422734148594352,0
300000,-10,-0.7075273545436372,-0.5203539108458366,0.652321082456639,0
390000,0,0.7062144000192008,-0.1849746772498281,-0.7690865806078049,0
50000,0,-0.2724370710869347,-0.39626359441531345,0.2183679226107314,0
20000,16,-0.6943910224578255,-0.5203539108458366,0.638591559410129,1
90000,0,0.673755593100388,-0.19743631740011117,-0.7372492870932144,0
300000,-6,-0.5384965367278686,0.4200560362207751,0.633169692005681,0
300000,-1,-0.053816994843739654,-0.1680577541434412,0.028098651959358102,0
200000,-4,-0.6390819531683258,-0.18134140221920467,0.6375672147303654,0
50000,0,-0.3684698236998182,-0.2819716124565168,0.33788030914595535,0
20000,-1,-0.7027691885294022,-0.4947072635708477,0.6516436932329244,1
390000,-3,0.0038026567239904437,4.601215789335406,0.7666979775193918,0
70000,0,0.09188669014255105,-0.10787033383976537,-0.1141035199555775,0
300000,0,1.6056421435239807,-0.008736178026827555,-1.6796105954843044,0
140000,0,1.4882635099325079,-0.008637537075769907,-1.5569150303205674,0
200000,-1,0.2356038539911157,-0.2349527591190372,-0.2855958917593472,0
80000,-6,-0.687928242151669,-0.41175022373136444,0.6500273213860929,0
80000,-8,-0.49955914164238696,-0.5203539108458366,0.4349617500861391,0
170000,-6,-0.6796396539563293,-0.31802488006808777,0.6570628070226419,0
50000,0,0.04499794121932779,0.06812156300559107,-0.035619992905511766,0
100000,0,0.5477432330257213,-0.22947818633533765,-0.6109134432556936,0
30000,-2,-0.6582147336751779,-0.21080216626842269,0.6526294873064603,0
30000,0,-0.419813754644122,-0.4138874443376135,0.36944774841695227,0
320000,-3,0.26608667834587735,0.33139426137845773,-0.22259594033915023,0
70000,2,-0.009230924268490617,-0.3066318502209292,-0.041710988689482906,1
50000,0,0.07095708282412179,-0.34748564411730576,-0.13236273923383818,0
130000,0,0.23192062249172446,-0.30324517756794994,-0.29318485395673616,0
50000,11,-0.5516987348991487,-0.43322107074491284,0.5040499436755767,1
